id,original_text,text_for_sentiment,aspect,label_for_sentiment
2504,بشكر جيمع العاملين على حسن الاستقبال خاصة العاملين بالمطعم و الاسقبال و الطعام ممتاز و يوجد كافيه بالدور الاخير يطول على النيل و برج القاهرة فيو اكثر من رائع خدمه مقابل السعر تعتبر ممتازه,بشكر جيمع العاملين علي حسن الاستقبال خاصة العاملين بالمطعم و الاسقبال و الطعام ممتاز و يوجد كافيه بالدور الاخير يطول علي النيل و برج القاهرة فيو اكثر من رايع خدمه مقابل السعر تعتبر ممتازه [ASPECT] ambiance,ambiance,positive
2504,بشكر جيمع العاملين على حسن الاستقبال خاصة العاملين بالمطعم و الاسقبال و الطعام ممتاز و يوجد كافيه بالدور الاخير يطول على النيل و برج القاهرة فيو اكثر من رائع خدمه مقابل السعر تعتبر ممتازه,بشكر جيمع العاملين علي حسن الاستقبال خاصة العاملين بالمطعم و الاسقبال و الطعام ممتاز و يوجد كافيه بالدور الاخير يطول علي النيل و برج القاهرة فيو اكثر من رايع خدمه مقابل السعر تعتبر ممتازه [ASPECT] price,price,positive
347,"927
انا فؤاد محمود عبد العزيز
حابب اشكر كل التمريض خدمه ممتازه وخاصه مشرفه التمريض مس امل ومستر حسام ومس الاء ومس ايمان وجميع طاقم التمريض",927 انا فواد محمود عبد العزيز حابب اشكر كل التمريض خدمه ممتازه وخاصه مشرفه التمريض مس امل ومستر حسام ومس الاء ومس ايمان وجميع طاقم التمريض [ASPECT] service,service,positive
3670,"اسوء تجربة واسوء مطعم ممكن تفكر تأكل عنده لو رايح تزور الأزهر والحسين، جاب طلب غير الطلب ولما كلمته بيقولي الي انت طلبته مش موجود بقوله يبقى ترجع تبلغني قبل ما تتصرف يقولي معلش المرة الجاية غير ان صاحب المحل أسلوبه رديء ورده سيء
الخلاصة يا يستحق أكل ومعاملة وتقييم فعلي.",اسوء تجربة واسوء مطعم ممكن تفكر تاكل عنده لو رايح تزور الازهر والحسين، جاب طلب غير الطلب ولما كلمته بيقولي الي انت طلبته مش موجود بقوله يبقي ترجع تبلغني قبل ما تتصرف يقولي معلش المرة الجاية غير ان صاحب المحل اسلوبه رديء ورده سيء الخلاصة يا يستحق اكل ومعاملة وتقييم فعلي. [ASPECT] food,food,negative
3670,"اسوء تجربة واسوء مطعم ممكن تفكر تأكل عنده لو رايح تزور الأزهر والحسين، جاب طلب غير الطلب ولما كلمته بيقولي الي انت طلبته مش موجود بقوله يبقى ترجع تبلغني قبل ما تتصرف يقولي معلش المرة الجاية غير ان صاحب المحل أسلوبه رديء ورده سيء
الخلاصة يا يستحق أكل ومعاملة وتقييم فعلي.",اسوء تجربة واسوء مطعم ممكن تفكر تاكل عنده لو رايح تزور الازهر والحسين، جاب طلب غير الطلب ولما كلمته بيقولي الي انت طلبته مش موجود بقوله يبقي ترجع تبلغني قبل ما تتصرف يقولي معلش المرة الجاية غير ان صاحب المحل اسلوبه رديء ورده سيء الخلاصة يا يستحق اكل ومعاملة وتقييم فعلي. [ASPECT] service,service,negative
7867,تجربه سيئة جدا لم يتم توصيل الطلب وغير متاح الدفع عند الاستلام ومنتجات محددة لازم اشترك في فاليو علشان اشتريها اسوء تطبيق بجد,تجربه سيية جدا لم يتم توصيل الطلب وغير متاح الدفع عند الاستلام ومنتجات محددة لازم اشترك في فاليو علشان اشتريها اسوء تطبيق بجد [ASPECT] delivery,delivery,negative
7867,تجربه سيئة جدا لم يتم توصيل الطلب وغير متاح الدفع عند الاستلام ومنتجات محددة لازم اشترك في فاليو علشان اشتريها اسوء تطبيق بجد,تجربه سيية جدا لم يتم توصيل الطلب وغير متاح الدفع عند الاستلام ومنتجات محددة لازم اشترك في فاليو علشان اشتريها اسوء تطبيق بجد [ASPECT] app_experience,app_experience,negative
7867,تجربه سيئة جدا لم يتم توصيل الطلب وغير متاح الدفع عند الاستلام ومنتجات محددة لازم اشترك في فاليو علشان اشتريها اسوء تطبيق بجد,تجربه سيية جدا لم يتم توصيل الطلب وغير متاح الدفع عند الاستلام ومنتجات محددة لازم اشترك في فاليو علشان اشتريها اسوء تطبيق بجد [ASPECT] price,price,negative
7255,يا حبيبي لم ابغا احط انسخ كود مش عارف وين احط كود عشان أنا بدي خصم,يا حبيبي لم ابغا احط انسخ كود مش عارف وين احط كود عشان انا بدي خصم [ASPECT] app_experience,app_experience,negative
7255,يا حبيبي لم ابغا احط انسخ كود مش عارف وين احط كود عشان أنا بدي خصم,يا حبيبي لم ابغا احط انسخ كود مش عارف وين احط كود عشان انا بدي خصم [ASPECT] price,price,neutral
3526,"نضاف جدا وممتازين
Well recommended",نضاف جدا وممتازين Well recommended [ASPECT] cleanliness,cleanliness,positive
3526,"نضاف جدا وممتازين
Well recommended",نضاف جدا وممتازين Well recommended [ASPECT] service,service,positive
4674,احسن عيادة دكتور شاطر جدا ومستمع جيد وحسن التعامل والطاقم ممتاز,احسن عيادة دكتور شاطر جدا ومستمع جيد وحسن التعامل والطاقم ممتاز [ASPECT] service,service,positive
4927,"تجربه سيئه جداً من بداية الاستشوار وهم يستقبلوا عملاء بعدي ويشتغلوا عليهم وانا جالسه انتظر رغم إني وصلت قبلهم. اللي غسل شعري شخص، واللي بدأ الاستشوار شخص ثاني غير مختص، وبعدها ضيّعوا وقتي وهم يرموني من شخص لشخص بحجة إن هذا هو اللي حيكمل.
التأخير كان واضح وغير مبرر، وما في اي احترام لوقت العميل او تنظيم. وفوق هذا كله حاسبوني على خدمة الويفي وأنا أصلًا ما سويت ويفي فقط استشوار وخرجت بسبب سوء المعاملة اللي شفتها. تجربة غير مقبولة نهائيا ولا أنصح بالتعامل معهم",تجربه سييه جدا من بداية الاستشوار وهم يستقبلوا عملاء بعدي ويشتغلوا عليهم وانا جالسه انتظر رغم اني وصلت قبلهم. اللي غسل شعري شخص، واللي بدا الاستشوار شخص ثاني غير مختص، وبعدها ضيعوا وقتي وهم يرموني من شخص لشخص بحجة ان هذا هو اللي حيكمل. التاخير كان واضح وغير مبرر، وما في اي احترام لوقت العميل او تنظيم. وفوق هذا كله حاسبوني علي خدمة الويفي وانا اصلا ما سويت ويفي فقط استشوار وخرجت بسبب سوء المعاملة اللي شفتها. تجربة غير مقبولة نهاييا ولا انصح بالتعامل معهم [ASPECT] service,service,negative
